Date,Value
1952-11-03,86.2
1952-11-04,86.26923076923077
1952-11-05,86.33846153846154
1952-11-06,86.40769230769232
1952-11-07,86.47692307692309
1952-11-10,86.54615384615384
1952-11-11,86.61538461538461
1952-11-12,86.68461538461538
1952-11-13,86.75384615384615
1952-11-14,86.82307692307693
1952-11-17,86.8923076923077
1952-11-18,86.96153846153847
1952-11-19,87.03076923076924
1952-11-20,87.10000000000001
1952-11-21,87.16923076923078
1952-11-24,87.23846153846154
1952-11-25,87.3076923076923
1952-11-26,87.37692307692308
1952-11-27,87.44615384615385
1952-11-28,87.51538461538462
1952-12-01,87.58461538461539
1952-12-02,87.65384615384616
1952-12-03,87.72307692307693
1952-12-04,87.7923076923077
1952-12-05,87.86153846153846
1952-12-08,87.93076923076923
1952-12-09,88.0
1952-12-10,88.06923076923077
1952-12-11,88.13846153846154
1952-12-12,88.20769230769231
1952-12-15,88.27692307692308
1952-12-16,88.34615384615385
1952-12-17,88.41538461538462
1952-12-18,88.48461538461538
1952-12-19,88.55384615384615
1952-12-22,88.62307692307692
1952-12-23,88.6923076923077
1952-12-24,88.76153846153846
1952-12-25,88.83076923076923
1952-12-26,88.9
1952-12-29,88.96923076923078
1952-12-30,89.03846153846155
1952-12-31,89.1076923076923
1953-01-01,89.17692307692307
1953-01-02,89.24615384615385
1953-01-05,89.31538461538462
1953-01-06,89.38461538461539
1953-01-07,89.45384615384616
1953-01-08,89.52307692307693
1953-01-09,89.5923076923077
1953-01-12,89.66153846153847
1953-01-13,89.73076923076924
1953-01-14,89.8
1953-01-15,89.86923076923077
1953-01-16,89.93846153846154
1953-01-19,90.00769230769231
1953-01-20,90.07692307692308
1953-01-21,90.14615384615385
1953-01-22,90.21538461538462
1953-01-23,90.28461538461539
1953-01-26,90.35384615384616
1953-01-27,90.42307692307692
1953-01-28,90.49230769230769
1953-01-29,90.56153846153846
1953-01-30,90.63076923076923
1953-02-02,90.7
1953-02-03,90.62384615384616
1953-02-04,90.54769230769232
1953-02-05,90.47153846153846
1953-02-06,90.39538461538461
1953-02-09,90.31923076923077
1953-02-10,90.24307692307693
1953-02-11,90.16692307692308
1953-02-12,90.09076923076924
1953-02-13,90.01461538461538
1953-02-16,89.93846153846154
1953-02-17,89.8623076923077
1953-02-18,89.78615384615385
1953-02-19,89.71000000000001
1953-02-20,89.63384615384615
1953-02-23,89.5576923076923
1953-02-24,89.48153846153846
1953-02-25,89.40538461538462
1953-02-26,89.32923076923078
1953-02-27,89.25307692307692
1953-03-02,89.17692307692307
1953-03-03,89.10076923076923
1953-03-04,89.02461538461539
1953-03-05,88.94846153846154
1953-03-06,88.8723076923077
1953-03-09,88.79615384615384
1953-03-10,88.72
1953-03-11,88.64384615384616
1953-03-12,88.56769230769231
1953-03-13,88.49153846153847
1953-03-16,88.41538461538461
1953-03-17,88.33923076923077
1953-03-18,88.26307692307692
1953-03-19,88.18692307692308
1953-03-20,88.11076923076924
1953-03-23,88.03461538461539
1953-03-24,87.95846153846153
1953-03-25,87.88230769230769
1953-03-26,87.80615384615385
1953-03-27,87.73
1953-03-30,87.65384615384616
1953-03-31,87.5776923076923
1953-04-01,87.50153846153846
1953-04-02,87.42538461538462
1953-04-03,87.34923076923077
1953-04-06,87.27307692307693
1953-04-07,87.19692307692307
1953-04-08,87.12076923076923
1953-04-09,87.04461538461538
1953-04-10,86.96846153846154
1953-04-13,86.8923076923077
1953-04-14,86.81615384615385
1953-04-15,86.74
1953-04-16,86.66384615384615
1953-04-17,86.58769230769231
1953-04-20,86.51153846153846
1953-04-21,86.43538461538462
1953-04-22,86.35923076923078
1953-04-23,86.28307692307692
1953-04-24,86.20692307692308
1953-04-27,86.13076923076923
1953-04-28,86.05461538461539
1953-04-29,85.97846153846154
1953-04-30,85.90230769230769
1953-05-01,85.82615384615384
1953-05-04,85.75
1953-05-05,85.67384615384616
1953-05-06,85.59769230769231
1953-05-07,85.52153846153846
1953-05-08,85.44538461538461
1953-05-11,85.36923076923077
1953-05-12,85.29307692307692
1953-05-13,85.21692307692308
1953-05-14,85.14076923076922
1953-05-15,85.06461538461538
1953-05-18,84.98846153846154
1953-05-19,84.91230769230769
1953-05-20,84.83615384615385
1953-05-21,84.76
1953-05-22,84.68384615384615
1953-05-25,84.6076923076923
1953-05-26,84.53153846153846
1953-05-27,84.45538461538462
1953-05-28,84.37923076923077
1953-05-29,84.30307692307693
1953-06-01,84.22692307692307
1953-06-02,84.15076923076923
1953-06-03,84.07461538461538
1953-06-04,83.99846153846154
1953-06-05,83.9223076923077
1953-06-08,83.84615384615384
1953-06-09,83.77
1953-06-10,83.69384615384615
1953-06-11,83.61769230769231
1953-06-12,83.54153846153847
1953-06-15,83.46538461538461
1953-06-16,83.38923076923076
1953-06-17,83.31307692307692
1953-06-18,83.23692307692308
1953-06-19,83.16076923076923
1953-06-22,83.08461538461539
1953-06-23,83.00846153846153
1953-06-24,82.93230769230769
1953-06-25,82.85615384615384
1953-06-26,82.78
1953-06-29,82.70384615384616
1953-06-30,82.6276923076923
1953-07-01,82.55153846153846
1953-07-02,82.47538461538461
1953-07-03,82.39923076923077
1953-07-06,82.32307692307693
1953-07-07,82.24692307692308
1953-07-08,82.17076923076922
1953-07-09,82.09461538461538
1953-07-10,82.01846153846154
1953-07-13,81.9423076923077
1953-07-14,81.86615384615385
1953-07-15,81.78999999999999
1953-07-16,81.71384615384615
1953-07-17,81.6376923076923
1953-07-20,81.56153846153846
1953-07-21,81.48538461538462
1953-07-22,81.40923076923076
1953-07-23,81.33307692307692
